path,inflation_instability,output_instability,stress,mean_rate
1296,0.9093144571931027,2.223114049270492,0.04213544460223595,2.5892857142857144
1739,0.9095049615688308,1.4497657182529862,0.02887417116121768,2.1607142857142856
1580,0.9116264398655773,1.8896028934018956,0.02581822513481217,2.0
468,0.9118691806654793,1.5163776678902106,0.025553271892630635,2.017857142857143
704,0.9134482688959842,2.5439317623147413,0.059777781235315824,2.982142857142857
527,0.9169651981258347,1.8829105269789959,0.0354220966239422,2.267857142857143
91,0.9175731257135951,2.7129482749945435,0.11377733442308006,3.0892857142857144
435,0.9212720381764672,1.488823663039563,0.02427626078846373,1.875
1324,0.9233497559940971,1.7971318841393433,0.03215692671385584,2.3035714285714284
1605,0.9243780619504725,1.698389383923142,0.020482275284677946,1.625
230,0.9244858564849048,1.1538540863005473,0.020482275284677946,1.5892857142857142
1770,0.9268947022027717,0.6634135923598947,0.020482275284677946,1.8392857142857142
402,0.9281105229360052,0.7788741101425082,0.020482275284677946,1.7678571428571428
1792,0.928291808712226,3.265394977284541,0.09339176524827728,3.017857142857143
806,0.931183819303253,1.118038530197485,0.020482275284677946,1.6607142857142858
