origin,horizon,actual,persistence,ar1,ar4,core,energy,expectations
2014-02-01,3,1.7507508149549822,1.0880413566742688,1.125684865855222,0.935143944622516,1.688560179974871,1.7760860088914143,1.9068443679375844
2014-02-01,6,1.4950126621403548,1.0880413566742688,1.1626696318292218,1.0254304269316301,1.6513049564751807,1.8202045469837589,2.017888217027818
2014-02-01,12,0.17055589838779162,1.0880413566742688,1.2347088431776672,1.2256220013057684,1.931580097741318,2.1940499632441464,2.4816248458481764
2014-03-01,1,1.6592714521923253,1.3801355814120648,1.3918343267360274,1.513659925232824,1.6585392706065047,1.6824372987406802,1.7166500202110095
2014-03-01,3,1.6379703360962492,1.3801355814120648,1.4150200184567054,1.654149678252537,1.7116501188029143,1.7850516154241767,1.8794365955992063
2014-03-01,6,1.48615117553771,1.3801355814120648,1.449275436679184,1.7486651219033953,1.9023375819201482,2.0438937470271172,2.19306908590856
2014-03-01,12,0.1991508374013286,1.3801355814120648,1.5159443807600357,1.8972644534038983,2.1568798242274974,2.3360618980672077,2.5557785130906474
2014-04-01,1,1.7507508149549822,1.6592714521923253,1.6699516320006063,1.8097140200070585,1.780101385977797,1.8048864535985214,1.8283065790206128
2014-04-01,3,1.6554629732056811,1.6592714521923253,1.6911138609867669,1.9365234902584776,1.7627199505082007,1.8407149573142947,1.917869330537268
2014-04-01,6,1.324139313651404,1.6592714521923253,1.722367991202167,2.0180199037890847,1.9641675422004572,2.1057949966584495,2.2356447574490215
2014-04-01,12,0.11026325177722214,1.6592714521923253,1.7831546881617437,2.1453591154130622,2.183005716287876,2.373756370530908,2.559747278437557
2014-05-01,1,1.6379703360962492,1.7507508149549822,1.7610515087542074,1.8062086904765964,1.6695472510755318,1.6773663537792278,1.7104547505407623
2014-05-01,3,1.4950126621403548,1.7507508149549822,1.7814606112949847,1.8690278325485636,1.7145175579968945,1.7806490725523014,1.8942060279514474
2014-05-01,6,1.079907362042219,1.7507508149549822,1.8115995224144754,1.9420456877470835,1.9250769482138215,2.0405477833025936,2.2419383956565295
2014-05-01,12,0.18511477256723485,1.7507508149549822,1.8702069419969427,2.0745132394137915,2.1001633810689277,2.2569022019208744,2.579095189827918
2014-06-01,1,1.6554629732056811,1.6379703360962492,1.6486882947179955,1.6007753484959208,1.6656632465031032,1.698981597189555,1.7162386862529
2014-06-01,3,1.48615117553771,1.6379703360962492,1.6699259264274735,1.6095794144750948,1.7843813267531803,1.8801450279075589,1.9361693745430073
2014-06-01,6,0.7295908023517091,1.6379703360962492,1.701292761484327,1.6828167650443122,1.853129672339631,2.0275101798313386,2.104398025126986
2014-06-01,12,0.27006367527466185,1.6379703360962492,1.7623033552343086,1.8339475696382117,2.0669710605582994,2.327173749954802,2.4168262153934608
2014-07-01,1,1.4950126621403548,1.6554629732056811,1.6660888512647476,1.673116860684795,1.645218570639093,1.6525540445940525,1.6873141979382682
2014-07-01,3,1.324139313651404,1.6554629732056811,1.687143921261291,1.7240456969589997,1.815047776057698,1.836474204508031,1.9645868499680188
2014-07-01,6,0.04139329901601342,1.6554629732056811,1.7182408662637023,1.800263991331115,1.7838643572673583,1.820619795277342,2.0444320427282094
2014-07-01,12,0.21949177000040546,1.6554629732056811,1.7787256104477351,1.942490719465059,2.0775418406895128,2.069805245302887,2.456969302926901
2014-08-01,1,1.48615117553771,1.4950126621403548,1.5062154077522711,1.4448198616114092,1.544847110310403,1.5456882686076503,1.5861361156859772
2014-08-01,3,1.079907362042219,1.4950126621403548,1.528416272417956,1.4492367309063918,1.5530773711527932,1.5786985750193847,1.7162196911736065
2014-08-01,6,0.17055589838779162,1.4950126621403548,1.5612122197975085,1.5273243495758853,1.552372697504852,1.6226373195105652,1.8611734782310996
2014-08-01,12,0.2389855028144565,1.4950126621403548,1.6250251420474744,1.689532840902336,1.7149711819071973,1.8009982861127016,2.2044085691649924
2014-09-01,1,1.324139313651404,1.48615117553771,1.4973576449271522,1.4937262574779069,1.4702475035587814,1.4850582727155923,1.5114062419683865
2014-09-01,3,0.7295908023517091,1.48615117553771,1.519566239343601,1.5424032319997905,1.410720840511641,1.4547469496425087,1.5383829579733135
2014-09-01,6,0.1991508374013286,1.48615117553771,1.552374467665103,1.6243307603915196,1.3962281795924811,1.4951303527653614,1.6301422697646124
2014-09-01,12,0.06567807717234365,1.48615117553771,1.6162142995492688,1.779094838970588,1.628907477422172,1.7559474612013308,1.9748132934628035
2014-10-01,1,1.079907362042219,1.324139313651404,1.3358835520793562,1.2749190427010606,1.2359868033867099,1.2450724744543145,1.269863322997678
2014-10-01,3,0.04139329901601342,1.324139313651404,1.3591610542315018,1.2833778235896736,1.0559550723083058,1.1296463592514878,1.2167926503492659
2014-10-01,6,0.11026325177722214,1.324139313651404,1.3935561747008798,1.3674774510088803,1.0076466238616208,1.1949849875107255,1.3267232331537722
2014-10-01,12,0.0954526632432265,1.324139313651404,1.4605112014489703,1.540747676541172,1.2639788843555486,1.577353172199346,1.7788499216776703
2014-11-01,1,0.7295908023517091,1.079907362042219,1.0923964668103567,0.9890848913309167,0.9279755962053597,0.9595628753997432,0.9876375196510533
2014-11-01,3,0.17055589838779162,1.079907362042219,1.1171557258921423,0.9788637562902284,0.8257593540903951,0.9541933368078079,1.0478122368082445
2014-11-01,6,0.18511477256723485,1.079907362042219,1.1537536233900996,1.0699482966339218,0.5568336037907337,0.8591046994317912,0.9882874759172001
2014-11-01,12,0.2535558180059177,1.079907362042219,1.2250432572154626,1.2644825210985529,0.8979712387542608,1.4387113132639786,1.6263184028462445
2014-12-01,1,0.04139329901601342,0.7295908023517091,0.7429766394120482,0.5958210934810279,0.4921226117325103,0.4992615364617544,0.5433329743699842
2014-12-01,3,0.1991508374013286,0.7295908023517091,0.76952280782971,0.5646960373117,0.3713818210645473,0.42348763457590555,0.5793948749594375
2014-12-01,6,0.27006367527466185,0.7295908023517091,0.808784616007915,0.6656776775105739,0.035370671580577995,0.20428961450357358,0.46642996131396885
2014-12-01,12,0.34536667829406836,0.7295908023517091,0.8853424446045632,0.8879093777587638,0.4187608783699678,0.6731069459155125,1.1406874818498625
2015-01-01,1,0.17055589838779162,0.04139329901601342,0.05589737120416462,-0.2387776721804842,-0.18994704908170906,-0.17833470816034805,-0.1284364963807257
2015-01-01,3,0.11026325177722214,0.04139329901601342,0.0846832497276034,-0.35847762596049315,-0.6207185932709512,-0.4955842126625074,-0.3151610190996735
2015-01-01,6,0.21949177000040546,0.04139329901601342,0.127312070017146,-0.24611761248142894,-1.2215698541430022,-0.8562550929077097,-0.5605287695958694
2015-01-01,12,0.867376027731763,0.04139329901601342,0.2106265526488144,0.03512685515541509,-0.8048791386592742,-0.10580380426853751,0.39032156041621696
2015-02-01,1,0.1991508374013286,0.17055589838779162,0.1849054672003263,0.23933138783996089,0.11961590517193418,0.15335272721460652,0.20710373969570892
2015-02-01,3,0.18511477256723485,0.17055589838779162,0.21338022318354194,0.36744111860062834,-0.1582751831237038,-0.11976825420376835,0.04896857546117209
2015-02-01,6,0.2389855028144565,0.17055589838779162,0.2555372405794466,0.500496867076586,-0.36082177684311745,-0.2418726371161838,0.056497824959061665
2015-02-01,12,0.6382890873171514,0.17055589838779162,0.3378907842468011,0.7340458014096862,0.438012985637891,0.4251574371429287,1.0130438090501237
2015-03-01,1,0.11026325177722214,0.1991508374013286,0.2134117883018015,0.25552602340291036,0.12477425153228164,0.10174257040263775,0.1550575426187616
2015-03-01,3,0.27006367527466185,0.1991508374013286,0.24171016444164384,0.3470856615910989,-0.08418370738944006,-0.10616467224873066,0.08265548800276779
2015-03-01,6,0.06567807717234365,0.1991508374013286,0.28360474354497234,0.47343066679325946,-0.16485067536155223,-0.2329961215369356,0.15684281784901843
2015-03-01,12,0.6831715333527063,0.1991508374013286,0.365441027421379,0.7076831723506797,0.6264643255582919,0.22681068097438684,0.9923888819388669
2015-04-01,1,0.18511477256723485,0.11026325177722214,0.12454649933882835,0.0953693405044042,-0.04261160244867158,-0.04126377849698343,-0.020997831825055963
2015-04-01,3,0.21949177000040546,0.11026325177722214,0.15289291046053588,0.1441816431737161,-0.26138774023570543,-0.17575862590315336,-0.12409897125670441
2015-04-01,6,0.0954526632432265,0.11026325177722214,0.1948679594117104,0.2685917297977514,-0.17649360358823696,-0.10495716194371954,0.0291644237053183
2015-04-01,12,0.9216466126968745,0.11026325177722214,0.2768942818152634,0.5150910325699233,0.5487958771382514,0.42460478482242436,0.6676252470577706
2015-05-01,1,0.27006367527466185,0.18511477256723485,0.19927260700344268,0.2390388540500027,0.22778869730612308,0.28083009286454813,0.2906957369760207
2015-05-01,3,0.2389855028144565,0.18511477256723485,0.22736786525647845,0.33640977767962604,0.21674319170590176,0.269767114118605,0.3208746517212755
2015-05-01,6,0.2535558180059177,0.18511477256723485,0.26896543514667753,0.4637520944619461,0.5084077342315293,0.4746601066430455,0.6231140673850775
2015-05-01,12,0.8451042726409905,0.18511477256723485,0.3502345283910381,0.6980512096969484,1.2654511689668437,0.8532434243865293,1.1224326364628363
2015-06-01,1,0.21949177000040546,0.27006367527466185,0.2840724709859314,0.334574084952195,0.1935929744078748,0.1769356243751013,0.17877093430259186
2015-06-01,3,0.06567807717234365,0.27006367527466185,0.3118694308388792,0.43283899905989986,0.3558714707984828,0.28805616809865203,0.3307294813398726
2015-06-01,6,0.34536667829406836,0.27006367527466185,0.3530190729485097,0.5570649301262823,0.8705527866964095,0.6171595335627967,0.7478531282219636
2015-06-01,12,0.8261851213321983,0.27006367527466185,0.4333910442478922,0.7846098103036702,1.3565570335283894,0.6398506854853019,0.823867601430363
2015-07-01,1,0.2389855028144565,0.21949177000040546,0.23350255789762725,0.22289069577007797,0.3279564505841556,0.28793647982668275,0.313156703872213
2015-07-01,3,0.0954526632432265,0.21949177000040546,0.2613057177221627,0.28024477375312734,0.46866275806367436,0.29240740690253686,0.38135238851103215
2015-07-01,6,0.867376027731763,0.21949177000040546,0.3024700825554349,0.401018439891831,1.580378174591748,1.0942584338016443,1.3177425889435022
2015-07-01,12,0.7522477766160038,0.21949177000040546,0.38289027206730053,0.6368471681188193,1.503303991256201,0.3599586717722073,0.7231052399696734
2015-08-01,1,0.06567807717234365,0.2389855028144565,0.2529172800627385,0.2684558816369503,0.26875290211535974,0.22477179892193974,0.24971591253546885
2015-08-01,3,0.2535558180059177,0.2389855028144565,0.2805634582600684,0.34673439176658666,0.48817627585905154,0.27465480420869093,0.39107203381997685
2015-08-01,6,0.6382890873171514,0.2389855028144565,0.321494927839999,0.46902408575471677,1.3487666966741083,0.7816863169707039,1.0375303895642378
2015-08-01,12,0.884289079769595,0.2389855028144565,0.40145846133342933,0.6999482945967613,1.308159390417645,0.05867391677263778,0.5040608203327565
2015-09-01,1,0.0954526632432265,0.06567807717234365,0.07972486809008283,0.01749955438127944,0.014105975258190642,-0.03314399685331082,0.006368420754906429
2015-09-01,3,0.34536667829406836,0.06567807717234365,0.10760582330683538,0.04331966972811929,0.35846897561238095,0.19955708977800146,0.37307056734050703
2015-09-01,6,0.6831715333527063,0.06567807717234365,0.14890104478094948,0.1641577185304583,0.7968400759320716,0.45724335071101174,0.750262867108769
2015-09-01,12,1.2123956136639338,0.06567807717234365,0.22963193902212914,0.4116134229546065,0.799584274614235,0.08385734358628769,0.5710022300316863
2015-10-01,1,0.2535558180059177,0.0954526632432265,0.10941684026043669,0.1276647824029494,0.2580840153987641,0.25884858612770106,0.2924411698006049
2015-10-01,3,0.867376027731763,0.0954526632432265,0.13713324350469208,0.21287871005635478,1.1128339257705246,0.9821248533146544,1.0943308680157684
2015-10-01,6,0.9216466126968745,0.0954526632432265,0.1781833240592339,0.339129191517856,1.0049525242226074,0.7475382564422591,0.8866967494959369
2015-10-01,12,1.416917438172578,0.0954526632432265,0.2584299919030404,0.5757291622793926,1.2269815192287357,0.6147594159376226,0.8567595847865211
2015-11-01,1,0.34536667829406836,0.2535558180059177,0.26731471959394393,0.3495112188202609,0.49219656582660176,0.42989402862196696,0.4614761922316396
2015-11-01,3,0.6382890873171514,0.2535558180059177,0.29461856791718416,0.4691270593473462,1.0572692115654092,0.9056790200465886,0.9871218829775871
2015-11-01,6,0.8451042726409905,0.2535558180059177,0.3350449887810439,0.5937024657822622,0.8649550659328342,0.5995720034624862,0.7023637570454291
2015-11-01,12,1.3877304137766024,0.2535558180059177,0.4140281340586918,0.8141375570479447,1.2814282391133798,0.6479672997613964,0.8523894572290855
2015-12-01,1,0.867376027731763,0.34536667829406836,0.3589543488292411,0.4117488638832951,0.8875441123179354,0.8767410366172294,0.8966375131283553
2015-12-01,3,0.6831715333527063,0.34536667829406836,0.3859158049186863,0.5064143340690878,0.6913580776908201,0.7108733683150114,0.7436155249622617
2015-12-01,6,0.8261851213321983,0.34536667829406836,0.4258288780902433,0.6249863982838725,0.392206209150978,0.44433485246491655,0.4706285953190322
2015-12-01,12,1.6435770712886402,0.34536667829406836,0.5037866161015301,0.8423374856540397,0.9416488085977116,0.902685184782457,0.9534862928842128
